Domain	Function	Head	Negator	Aux	Aux_stem	Subj	Subj_stem	Role	Utterance	Age
learning	labeling	o	n't	n	caterpillar	he	he	Mother	and he was n't a little caterpillar anymore	57
learning	labeling	o	not	adj	good	it	it	Target_Child	it 's not good to chew	29
learning	labeling	o	not	n	time	it	it	Mother	it 's not bed time	29
learning	labeling	o	not	n	time	it	it	Mother	it 's not bed time until you 've had your lunch and your tea and your bath	29
learning	labeling	o	not	adj	accurate	you	you	Mother	you 're not very accurate	29
learning	labeling	o	not	n	week	it	it	Mother	well it 's not next week	29
learning	labeling	o	not	pro	it	that	that	Mother	oh that 's not Brian is it	29
learning	labeling	o	not	adj	big	they	they	Mother	they 're not big enough that way	38
learning	labeling	o	n't	pro	that	NONE	NONE	Mother	oh is n't that pretty	25
learning	labeling	o	not	n	tree	mommy	mommy	Mother	mommy 's not a tree	25
learning	labeling	think	not	n	place	I	I	Father	no I think that 's not the place that Daddy puts the blanket on you is it	22
learning	labeling	o	not	n	mouse	that	that	Father	oh that 's not a mouse	22
learning	labeling	o	not	adj	tall	you	you	Mother	you 're not tall enough yet	21
learning	labeling	o	not	adj	old	you	you	Mother	you 're not old enough yet	21
learning	labeling	o	not	n	food	it	it	Mother	it 's not food	21
learning	labeling	o	not	adj	sure	I	I	Mother	actually I 'm not sure if this is	19
learning	labeling	o	no	n	feat	NONE	NONE	Mother	which is no easy feat	19
learning	labeling	be	not	adj	hot	it	it	Mother	it 's warm it 's not too hot	19
learning	labeling	o	not	adj	huge	it	it	Mother	it 's not that huge	19
learning	labeling	mix	not	n	lot	I	I	Mother	yes I mixed it into a large amount of pasta that 's not a lot of tomato sauce that 's a small amount	19
learning	labeling	o	not	adj	sure	I	I	Mother	I 'm not sure	19
learning	labeling	think	n't	n	day	I	I	Mother	I do n't think we saw Potato Potato was n't there that day	19
learning	labeling	o	not	adj	okay	it	it	Mother	it 's not okay	19
learning	labeling	o	not	n	music	that	that	Mother	that 's not eating music	19
learning	labeling	o	not	adj	sure	I	I	Mother	I 'm not really sure	19
learning	labeling	o	not	n	car	that	that	Mother	that 's not a police car	25
learning	labeling	o	n't	n	bee	it	it	Mother	no it was n't a bee	25
learning	labeling	o	not	n	chocolate	it	it	Target_Child	it 's not chocolate	55
learning	labeling	o	not	n	chocolate	it	it	Mother	it 's not chocolate	55
learning	labeling	o	not	adj	safe	that	that	Mother	that 's not safe	55
learning	labeling	o	n't	n	place	NONE	NONE	Mother	that was n't a good place to hang a picture	55
learning	labeling	o	n't	adj	hungry	he	he	Mother	now he was n't hungry anymore but he was n't a little caterpillar anymore	45
learning	labeling	be	n't	n	caterpillar	he	he	Mother	now he was n't hungry anymore but he was n't a little caterpillar anymore	45
learning	labeling	o	not	pro	this	he	he	Mother	he 's not use ta this	45
learning	labeling	o	not	n	book	that	that	Mother	that 's not really a story book but	24
learning	labeling	o	not	adj	warm	I	I	Target_Child	I 'm not warm	36
learning	labeling	o	not	adj	hot	it	it	Mother	watch it 's not hot	36
learning	labeling	sure	not	adj	hot	it	it	Mother	Mama make sure it 's not hot	36
learning	labeling	o	not	n	o'clock	it	it	Target_Child	it 's not eight o'clock	36
learning	labeling	o	not	n	o'clock	it	it	Target_Child	it 's not nine o'clock	36
learning	labeling	o	n't	n	G	it	it	Mother	it was n't Mister G	55
learning	labeling	o	not	adj	good	it	it	Target_Child	it 's not good but I just do n't talk with a	55
learning	labeling	o	not	n	waist	it	it	Mother	no it 's not the waist	55
learning	labeling	o	not	adj	hungry	she	she	Mother	she 's not hungry	70
learning	labeling	o	not	n	Mommy	that	that	Mother	that 's not Mommy	30
learning	labeling	o	not	n	Amy	that	that	Mother	that 's not Amy	30
learning	labeling	o	not	adj	nice	that	that	Mother	that 's not very nice	30
learning	labeling	o	n't	pro	that	NONE	NONE	Mother	is n't that pretty	14
learning	labeling	o	not	adj	good	it	it	Mother	cause it 's not good for our tummies	25
learning	labeling	but	not	adj	sure	I	I	Mother	there are a couple of em you know that she may I think she says us and and I think she says our but I 'm not sure so I did n't put it in	25
learning	labeling	o	not	n	ball	it	it	Mother	it 's not a rubber ball	25
learning	labeling	o	not	n	ball	it	it	Mother	it 's not a rubber ball	25
learning	labeling	o	not	n	thing	that	that	Mother	that 's not a very good thing to eat	26
learning	labeling	o	not	adj	kind	it	it	Mother	it 's not a new kind	26
learning	labeling	o	n't	n	Mama	it	it	Target_Child	no it is n't Mama	26
learning	labeling	o	n't	n	cart	it	it	Target_Child	it is n't cart	26
learning	labeling	o	not	n	turtle	I	I	Target_Child	I 'm not a turtle	26
learning	labeling	o	not	n	Becky	it	it	Mother	well it 's not Becky	26
learning	labeling	o	not	n	Papa	that	that	Mother	no that 's not Papa	26
learning	labeling	o	not	n	idea	it	it	Mother	well it 's not such a good idea for you to bounce on it I think	26
learning	labeling	o	not	n	lobster	that	that	Mother	that 's not lobster	26
learning	labeling	o	n't	adj	hungry	he	he	Mother	now he was n't hungry any more and he was n't a little caterpillar any more	42
learning	labeling	more	n't	n	caterpillar	he	he	Mother	now he was n't hungry any more and he was n't a little caterpillar any more	42
learning	labeling	o	not	adj	sure	I	I	Mother	I 'm not quite sure what this is pizza	35
learning	labeling	o	n't	n	pizza	NONE	NONE	Target_Child	that is n't pizza	35
learning	labeling	o	not	adj	sure	I	I	Mother	I 'm not sure what it is Faye	35
learning	labeling	o	not	n	darling	it	it	Mother	no it 's not a mirror darling do you know what it is	35
learning	labeling	be	n't	adj	massive	they	they	Target_Child	but but they was n't massive they was small	35
learning	labeling	o	not	n	Oreo	it	it	Mother	it 's not an Oreo	57
learning	labeling	o	not	adj	ready	it	it	Target_Child	it 's not all ready	57
learning	labeling	o	no	n	touch	this	this	Mother	now this is no touch	19
learning	labeling	o	not	n	cat	it	it	Mother	it 's not a real cat	19
learning	labeling	o	not	n	cat	it	it	Mother	it 's not a real cat	19
learning	labeling	o	not	n	pepper	we	we	Target_Child	when we 're not more pepper	26
learning	labeling	o	not	n	fault	that	that	Target_Child	that 's not your fault Dad	26
learning	labeling	o	not	n	tree	that	that	Target_Child	no that 's not tree	34
learning	labeling	o	not	n	cow	that	that	Mother	that 's not a cow	34
learning	labeling	o	n't	adj	nice	NONE	NONE	Mother	that was n't very nice was it	40
learning	labeling	o	not	adj	afraid	he	he	Mother	he is not afraid to have his hair cut by the barber	40
learning	labeling	o	n't	adj	early	you	you	Mother	you were n't up very early this morning	40
learning	labeling	o	not	n	word	it	it	Mother	it 's not words it 's just a picture	40
learning	labeling	o	not	n	drive	that	that	Mother	well that 's not a very good driver Dingo	40
learning	labeling	o	not	n	Daddy	that	that	Mother	that 's not Daddy	25
learning	labeling	o	not	n	football	it	it	Mother	no it 's not a blue football no	25
learning	labeling	get	not	adj	red	Mummy	Mummy	Mother	yes well Mummy as got a pink teeshirt on it 's not really red is it	25
learning	labeling	o	n't	adj	dirt	it	it	Mother	it was n't dirty	25
learning	labeling	o	n't	n	chocolate	it	it	Mother	it is n't chocolate	25
learning	labeling	o	not	adj	nice	it	it	Mother	it 's not nice to do that	25
learning	labeling	o	not	adj	ease	it	it	Mother	well it 's not as easy saying it again without the book Thomas	25
learning	labeling	o	not	n	pear	it	it	Mother	no it 's not pear it 's apple poppet	25
learning	labeling	o	n't	n	pear	it	it	Mother	no it is n't pear it 's apple darling	25
learning	labeling	o	not	n	Daddy	it	it	Mother	no it 's not Daddy it 's somebody else	25
learning	labeling	o	not	n	be	you	you	Mother	you 're not being a very good girl these days are you	34
learning	labeling	o	not	n	friend	I	I	Mother	I 'm not your friend	34
learning	labeling	o	not	n	girl	you	you	Mother	you 're not a good girl cause you woke up did n't you	34
learning	labeling	o	not	n	d	that	that	Mother	that 's not d	34
learning	labeling	o	not	n	square	that	that	Mother	that 's not a square Eleanor	34
learning	labeling	o	not	n	b	it	it	Mother	it 's not b	34
learning	labeling	o	not	adj	cuddle	Fizz	Fizz	Mother	Fizz is not cuddly	34
learning	labeling	o	n't	pro	me	it	it	Target_Child	it was n't me	34
learning	labeling	o	not	adj	happy	I	I	Mother	I 'm not happy Larry	34
learning	labeling	o	n't	adj	hungry	he	he	Mother	now he was n't hungry anymore and he was n't a little caterpillar anymore	57
learning	labeling	be	n't	n	caterpillar	he	he	Mother	now he was n't hungry anymore and he was n't a little caterpillar anymore	57
learning	labeling	o	not	n	hat	it	it	Mother	it 's not a very good hat if it has holes is it	57
learning	labeling	o	not	adj	alive	you	you	Mother	you 're not alive anymore	37
learning	labeling	o	n't	adj	rough	you	you	Mother	you were n't rough with her	24
learning	labeling	o	not	n	Sue	that	that	Mother	no that 's not Sue	24
learning	labeling	o	not	n	Sue	it	it	Mother	it 's not Sue but it 's a blue car like Sue's	24
learning	labeling	o	not	adj	same	it	it	Mother	it 's not the same though is it	24
learning	labeling	o	not	adj	same	that	that	Mother	that 's not quite the same as Po's	24
learning	labeling	o	not	n	chocolate	it	it	Mother	it 's not chocolate	24
learning	labeling	o	not	n	Po	it	it	Mother	it 's not Po	24
learning	labeling	o	n't	adj	soft	bristles	bristle	Mother	the bristles on Mummy's hairbrush are n't quite a soft as Thomas's	24
learning	labeling	o	not	adj	hot	this	this	Target_Child	this is not hot	36
learning	labeling	o	not	adj	hot	lettuce	lettuce	Mother	the lettuce is not hot and here 's a spoon for your rice if you want it and if you want more hot rice you can have some more okay	36
learning	labeling	o	not	n	stand	it	it	Father	it 's not a stand up sweeper at all	36
learning	labeling	o	not	n	song	it	it	Mother	it 's not a song sweetheart	36
learning	labeling	o	no	n	dog	he	he	Father	he 's no good that dog	26
learning	labeling	o	not	n	cow	it	it	Mother	it 's not a cow	29
learning	labeling	o	n't	adj	fun	NONE	NONE	Mother	are n't kids funny	29
learning	labeling	o	not	n	mosquito	that	that	Mother	no that 's not a mosquito it 's a spider	29
learning	labeling	o	not	n	Shannon	that	that	Mother	that 's not Shannon in the wagon	29
learning	labeling	o	not	adj	hot	it	it	Mother	it 's not hot	29
learning	labeling	o	not	n	man	that	that	Mother	that 's not the man	29
learning	labeling	o	not	adj	good	they	they	Mother	they 're not better	29
learning	labeling	o	not	adj	good	it	it	Mother	it 's not better	29
learning	labeling	o	not	n	boat	that	that	Mother	that 's not the boat	29
learning	labeling	o	n't	adj	fun	NONE	NONE	Mother	is n't that funny	29
learning	labeling	know	not	adj	able	you	you	Mother	you know it 's too bad you 're not able to video tape at the same time because you miss a lot	29
learning	labeling	o	n't	n	pajamas	those	those	Mother	those are n't pajamas	29
learning	labeling	o	n't	adj	hungry	he	he	Mother	now he was n't hungry anymore and he was n't a little caterpillar anymore	47
learning	labeling	be	n't	n	caterpillar	he	he	Mother	now he was n't hungry anymore and he was n't a little caterpillar anymore	47
learning	labeling	o	n't	pro	that	NONE	NONE	Mother	is n't that pretty	47
learning	labeling	o	no	pro	someone	NONE	NONE	Target_Child	no because is no someone in the house	29
learning	labeling	o	no	pro	somebody	NONE	NONE	Target_Child	is no somebody	29
learning	labeling	o	not	adj	mad	he	he	Target_Child	an he 's not mad	29
learning	labeling	and	not	n	green	he	he	Target_Child	uhoh he 's not talking because an an because he 's not the green he not an e the a the green is is not wed now	29
learning	labeling	o	not	n	word	it	it	Target_Child	no it 's not words in it	29
learning	labeling	o	no	n	word	it	it	Target_Child	a because it 's no words in it	29
learning	labeling	o	not	n	song	it	it	Mother	it 's not a song	34
learning	labeling	o	n't	n	magic	NONE	NONE	Target_Child	that was n't magic	46
learning	labeling	o	n't	adj	strong	spoon	spoon	Mother	this spoon is n't so strong	29
learning	labeling	o	not	n	silverware	they	they	Mother	but be careful because they 're they 're not really good silverware	29
learning	labeling	o	not	n	chocolate	that	that	Mother	that 's not chocolate	29
learning	labeling	o	not	adj	empty	it	it	Mother	it 's not empty	29
learning	labeling	o	not	adj	good	it	it	Mother	it 's not very good is it	36
learning	labeling	o	not	n	birthday	it	it	Target_Child	but it 's not Jwww's birthday	36
learning	labeling	o	not	n	sweatshirt	it	it	Mother	it 's not a sweatshirt	36
learning	labeling	o	not	adj	fun	it	it	Mother	it 's not funny	36
learning	labeling	o	not	n	June	it	it	Mother	it 's not June yet	36
learning	labeling	o	not	n	summer	it	it	Mother	what I meant is it 's not summer yet	36
learning	labeling	o	not	n	summer	it	it	Target_Child	it 's not summer yet	36
learning	labeling	o	not	adj	nice	it	it	Mother	it 's not nice and sunny and warm is it	36
learning	labeling	o	n't	adj	bad	spiders	spider	Mother	spiders are n't too bad because they eat flies do n't they	36
learning	labeling	o	not	pro	they	they	they	Mother	they 're not big enough to eat people are they	36
learning	labeling	o	not	adj	nice	it	it	Mother	it 's not very nice	36
learning	labeling	o	n't	n	cross	you	you	Target_Child	but you was n't cross	36
learning	labeling	o	n't	n	cross	NONE	NONE	Mother	who was n't cross	36
learning	labeling	o	not	adj	tall	she	she	Target_Child	she 's not the tallest	36
learning	labeling	sure	not	n	face	that	that	Mother	are you sure that 's not a silly face	36
learning	labeling	o	not	n	robot	this	this	Target_Child	this is not a robot	36
learning	labeling	o	n't	adj	nice	bombs	bomb	Mother	bombs are n't very nice Fraser	36
learning	labeling	o	not	adj	nice	that	that	Mother	that 's not very nice	36
learning	labeling	o	n't	adj	nice	bombers	bomb	Mother	bombers are n't very nice Fraser	36
learning	labeling	o	not	adj	good	it	it	Mother	it 's not very good	36
learning	labeling	o	not	adj	good	it	it	Mother	it 's not very good is it	36
learning	labeling	o	not	n	fireengine	it	it	Mother	it 's not a fireengine	36
learning	labeling	o	n't	n	boy	he	he	Target_Child	but he was n't a brave boy	36
learning	labeling	o	n't	n	boy	he	he	Target_Child	he was n't a brave boy	36
learning	labeling	o	n't	n	boy	he	he	Target_Child	he was n't a brave boy	36
learning	labeling	o	not	n	friend	Gwww	Gwww	Target_Child	Gwww is not my friend	36
learning	labeling	break	not	n	train	somebody	somebody	Mother	there 're not Gwww's train somebody broke your trains and you got upset	36
learning	labeling	o	not	adj	nice	NONE	NONE	Target_Child	those two are not nice	36
learning	labeling	o	not	adj	true	it	it	Target_Child	it 's not really true that those two presents were the only things I wanted	56
learning	labeling	o	not	n	store	it	it	Target_Child	it 's not really a store it 's a kind of restaurant right Dad	56
learning	labeling	o	not	n	animal	it	it	Target_Child	it 's not really an animal it 's a person	56
learning	labeling	o	n't	adj	bad	bubbles	bubble	Target_Child	no the bubbles were n't as bad in Hungary	56
learning	labeling	say	n't	adj	real	Joey	Joey	Target_Child	and Joey said that King Kong is n't real	56
learning	labeling	o	not	pro	one	it	it	Mother	it 's not a real one	20
learning	labeling	o	not	n	hammer	it	it	Mother	it 's not a hammer	20
learning	labeling	o	n't	n	dress	NONE	NONE	Target_Child	is n't that a dress	64
learning	labeling	o	not	pro	that	that	that	Target_Child	that 's not that	37
learning	labeling	o	n't	pro	she	Mummy	Mummy	Mother	Mummy was n't happy was she	37
learning	labeling	o	n't	n	accident	it	it	Mother	because it was n't an accident	37
learning	labeling	o	not	n	book	it	it	Mother	it 's not a new book but it 's new to us	37
learning	labeling	hope	n't	pro	one	I	I	Mother	I hope it was n't one of the big ones	37
learning	labeling	get	no	n	bit	we	we	Mother	and we 've got to wrap it all up so there are no sharp bits	37
learning	labeling	bowl	n't	adj	good	it	it	Mother	and if they 've landed on Purdie's water bowl then it is n't very good	37
learning	labeling	o	not	n	spider	that	that	Mother	that 's not a spider	26
learning	labeling	o	no	adj	good	that	that	Mother	that 's no good is it	26
learning	labeling	o	no	adj	good	it	it	Mother	it 's no good is it	26
learning	labeling	o	not	n	Daddy	it	it	Mother	no it 's not Daddy	26
learning	labeling	o	not	adj	heavy	it	it	Mother	it 's not too heavy	26
learning	labeling	o	not	adj	ease	it	it	Mother	it 's not easy to do either	26
learning	labeling	o	no	adj	good	it	it	Mother	it 's no good is it	26
learning	labeling	except	no	n	car	NONE	NONE	Target_Child	yeah cept there were no cars	37
learning	labeling	o	not	adj	sure	I	I	Father	I 'm not sure	37
learning	labeling	o	n't	adj	sturdy	this	this	Father	this is n't quite sturdy enough	37
learning	labeling	o	not	adj	small	they	they	Father	they 're not too small	37
learning	labeling	o	not	adj	sure	I	I	Mother	where is my black bag I 'm not sure	44
learning	labeling	be	not	adj	hot	it	it	Father	oh it 's warm it 's not hot okay	26
learning	labeling	o	not	n	person	it	it	Mother	oh it 's not open people ca n't come buy clothes	26
learning	labeling	o	not	n	story	that	that	Mother	that 's not a story	26
learning	labeling	o	not	n	picture	it	it	Mother	maybe it 's not a picture	36
learning	labeling	o	not	n	garden	that	that	Target_Child	but that 's not the back garden	36
learning	labeling	o	not	n	school	it	it	Mother	it 's not Jwww's school	36
learning	labeling	o	not	n	school	it	it	Mother	it 's not your school either	36
learning	labeling	o	not	adj	sure	I	I	Mother	and I 'm not quite sure how it goes	36
learning	labeling	be	n't	adj	hard	this	this	Target_Child	is this is n't hard	36
learning	labeling	o	not	adj	ease	it	it	Mother	it 's not easy to do	36
learning	labeling	o	not	adj	sure	I	I	Mother	I 'm not sure	36
learning	labeling	o	not	adj	sure	I	I	Mother	I 'm not quite sure where it goes	36
learning	labeling	o	n't	n	fault	it	it	Target_Child	but it was n't somebody's fault	36
learning	labeling	o	not	adj	sure	I	I	Mother	I 'm not sure	32
learning	labeling	job	not	adj	sensitive	I	I	Mother	good job I 'm not sensitive about the house	32
learning	labeling	o	not	n	drive	he	he	Target_Child	he 's not a driver	32
learning	labeling	o	not	n	drive	he	he	Target_Child	he 's not a driver	32
learning	labeling	o	not	pro	it	that	that	Mother	that 's not a mess is it	32
learning	labeling	o	not	n	bedtime	it	it	Target_Child	it 's not bedtime anymore	32
learning	labeling	o	not	n	bedtime	sky	sky	Target_Child	sky 's not bedtime	32
learning	labeling	o	not	n	bedtime	sky	sky	Mother	the sky is not bedtime	32
learning	labeling	o	not	n	idea	that	that	Mother	that 's not a good idea	32
learning	labeling	o	not	n	bedtime	it	it	Target_Child	it 's not bedtime anymore Mummy	32
learning	labeling	o	not	n	coffee	that	that	Mother	that 's not coffee	32
learning	labeling	try	not	n	loop	we	we	Father	oh this is one we already tried but it 's not on double not on double loop	57
learning	labeling	mean	not	adj	real	I	I	Target_Child	that 's what I mean he 's not real if he disappeared into a pile	57
learning	labeling	o	not	adj	real	you	you	Father	okay you 're not real anymore right	57
learning	labeling	that	not	n	true	NONE	NONE	Mother	I suspect that that is not true	57
learning	labeling	o	n't	adj	mean	daddy	daddy	Target_Child	his daddy was n't really mean he was just trying to get him to go	57
learning	labeling	train	not	adj	green	NONE	NONE	Father	okay if you have one train that 's not green can you say that all the trains are green	57
learning	labeling	o	not	adj	red	ones	one	Father	okay which ones are not red	57
learning	labeling	boat	n't	n	red	NONE	NONE	Father	okay are there any boats that are n't red	57
learning	labeling	o	not	adj	hungry	mommy	mommy	Mother	mommy 's not hungry anymore	24
learning	labeling	o	not	adj	fun	that	that	Mother	that 's not funny clucks Henny_Penny	26
learning	labeling	o	not	n	van	that	that	Mother	that 's not a van it 's a white car is it	26
learning	labeling	o	not	adj	sure	I	I	Mother	I 'm not sure what this is	36
learning	labeling	o	no	adj	good	that	that	Mother	that 's no good is it	36
learning	labeling	o	no	adj	good	that	that	Mother	that 's no good is it	36
learning	labeling	o	not	adj	sure	I	I	Mother	I 'm not sure which ones are seeds now because they 're so small	36
learning	labeling	o	n't	n	get	NONE	NONE	Target_Child	is n't getting out of my hand is it	36
learning	labeling	o	not	n	get	it	it	Target_Child	it 's not getting out of my hand	36
learning	labeling	o	not	adj	same	they	they	Mother	they 're not the same	36
learning	labeling	o	not	adj	same	they	they	Target_Child	they 're not the same	36
learning	labeling	o	not	adj	nice	that	that	Target_Child	that 's not nice is it	36
learning	labeling	o	not	pro	he	he	he	Mother	and he 's not in there is he	36
learning	labeling	o	not	adj	nice	that	that	Mother	that 's not very nice	36
learning	labeling	o	n't	pro	he	Eeyore	Eeyore	Target_Child	but Eeyore is n't in is he	36
learning	labeling	o	n't	pro	he	Piglet	Piglet	Target_Child	Piglet is n't a number is he	36
learning	labeling	o	not	n	friend	it	it	Target_Child	cause it 's not my friend	36
learning	labeling	o	not	n	friend	book	book	Mother	the book 's not your friend	36
learning	labeling	rush	not	pro	it	we	we	Mother	and then you 'll get upset and I 'll get upset we 'll haf ta rush up the hill it 's not worth it	53
learning	labeling	say	no	n	point	they	they	Mother	when they measured your feet they said you were almost ready for a new pair so there 's no point us not getting the slightly bigger size	53
learning	labeling	o	not	n	uniform	it	it	Mother	it 's not just your school uniform	53
learning	labeling	think	not	n	snail	I	I	Target_Child	I think something and it was not a snail	53
learning	labeling	eye	not	n	snail	NONE	NONE	Target_Child	a goggly eye but was not a snail	53
learning	labeling	eye	not	n	snail	NONE	NONE	Mother	something with a goggly eye that 's not a snail what 's that	53
learning	labeling	o	n't	pro	it	it	it	Mother	cause when you started on Wednesday oh dear it was n't very nice was it	53
learning	labeling	o	not	adj	ease	they	they	Mother	they 're not as easy as the ones with Thomas_The_Tank_Engine have the label on at the back do n't they	53
learning	labeling	say	no	n	morning	he	he	Mother	but he said there was no snack this morning or this afternoon	53
learning	labeling	o	not	n	way	that	that	Mother	that 's not a nice way to speak to Mummy is it	53
learning	labeling	o	not	pro	that	it	it	Mother	it is not Thomas I do n't like that	53
learning	labeling	o	not	n	carrot	they	they	Mother	they 're not yucky carrots	53
learning	labeling	o	not	pro	I	that	that	Mother	that 's not nice I	53
learning	labeling	o	no	adj	good	that	that	Mother	well that 's no good if you 're the driver of the train and you 're fast asleep is it	53
learning	labeling	o	not	adj	nice	that	that	Mother	that 's not nice	53
learning	labeling	o	n't	n	pick	one	one	Mother	and yet this one is n't picking anything up	53
learning	labeling	apple	not	n	apple	NONE	NONE	Mother	apple that 's not an apple	20
learning	labeling	o	not	n	cookie	it	it	Father	it s not a cookie	18
learning	labeling	o	not	n	food	that	that	Mother	yuck that 's not that 's not food	16
learning	labeling	o	not	n	food	it	it	Mother	no no mouth it 's not food	16
learning	labeling	o	not	n	food	that	that	Mother	yuck that 's not food	16
learning	labeling	thing	n't	n	food	NONE	NONE	Mother	you 're silly how come you always eat things that are n't food	16
learning	labeling	o	not	n	bunny	it	it	Mother	it 's not a bunny cause look_it it has that trunk	27
learning	labeling	o	not	n	Colleen	it	it	Mother	no it 's not Colleen	27
learning	labeling	o	not	n	Jack	that	that	Mother	no that 's not Jack	27
learning	labeling	o	not	n	Justin	that	that	Mother	no that 's not Justin	27
learning	labeling	o	not	n	Jamie	that	that	Mother	no that 's not Jamie	27
learning	labeling	o	not	n	Jamie	that	that	Mother	that 's not Jamie either come to think of it	27
learning	labeling	o	not	n	Jacob	that	that	Mother	no that 's not Jacob	27
learning	labeling	o	not	n	Investigator	she	she	Mother	oh no she 's not here Investigator	27
learning	labeling	o	n't	pro	it	this	this	Mother	this is n't a very interesting page is it	20
learning	labeling	o	not	pro	one	that	that	Target_Child	that 's not one	31
learning	labeling	o	not	adj	sure	we	we	Mother	we 're not sure what it was	31
learning	labeling	o	not	adj	chill	it	it	Mother	but it 's not chilly	31
learning	labeling	o	not	adj	clever	I	I	Mother	I 'm not clever enough	31
learning	labeling	o	not	n	Noddy	it	it	Mother	it 's not your Noddy	31
learning	labeling	o	not	pro	it	it	it	Mother	it 's not for the bath is it	31
learning	labeling	o	not	n	toiletpaper	this	this	Target_Child	this is not toiletpaper	22
learning	labeling	o	not	n	mommy	I	I	Target_Child	I 'm not a mommy	33
learning	labeling	o	n't	adj	hungry	he	he	Mother	now he was n't hungry anymore and he was n't a little caterpillar anymore	69
learning	labeling	be	n't	n	caterpillar	he	he	Mother	now he was n't hungry anymore and he was n't a little caterpillar anymore	69
learning	labeling	o	not	adj	tall	elephants	elephant	Mother	Asian elephants are not as tall as their African cousins	69
learning	labeling	o	not	adj	nice	that	that	Mother	no that 's not nice	18
learning	labeling	o	not	adj	nice	that	that	Mother	that 's not nice	18
learning	labeling	o	not	adj	real	it	it	Mother	it 's not real though	18
learning	labeling	o	not	adj	real	it	it	Mother	it 's not real	18
learning	labeling	o	not	adj	real	it	it	Mother	it 's not real	18
learning	labeling	o	not	adj	hot	that	that	Mother	careful that 's not hot	18
learning	labeling	o	not	adj	hot	it	it	Mother	no it 's not hot	18
learning	labeling	o	n't	n	home	Daddy	Daddy	Mother	Daddy was n't home	46
learning	labeling	o	not	adj	bad	it	it	Mother	well it 's not too bad	46
learning	labeling	day	n't	n	cousin	she	she	Mother	and my mother inlaw did n't know the other day that she was n't my my cousin	46
learning	labeling	o	no	adj	good	coffee	coffee	Mother	coffee s no good for little girls	14
learning	labeling	o	not	adj	nice	it	it	Mother	it 's not nice to your hair	14
learning	labeling	o	n't	pro	that	NONE	NONE	Mother	is n't that pretty	14
learning	labeling	o	n't	pro	that	NONE	NONE	Mother	i n't that amazing	14
learning	labeling	o	n't	pro	that	NONE	NONE	Mother	i n't that cool	14
learning	labeling	o	not	n	match	they	they	Mother	oh no they 're not the matches	14
learning	labeling	o	n't	adj	born	cousin	cousin	Mother	little cousin Stephanie was n't born yet	14
learning	labeling	o	not	n	Peter_pan	it	it	Target_Child	it 's not Peter_pan	34
learning	labeling	o	not	n	time	it	it	Mother	it 's not milk time now is it	34
learning	labeling	o	not	adj	nice	that	that	Mother	that 's not very nice is it	34
learning	labeling	o	not	n	Nicole	I	I	Target_Child	I 'm not Nicole	40
learning	labeling	know	not	n	deal	you	you	Mother	oh well you know what it is not that big a deal	33
learning	labeling	o	not	adj	ready	it	it	Mother	well it is not ready to lick yet hang on just a sec	33
learning	labeling	o	not	adj	nice	NONE	NONE	Mother	that is not very nice	33
learning	labeling	and	n't	adj	back	Toot	Toot	Mother	dinner time came and Toot still was n't back	33
learning	labeling	o	not	n	lunchtime	it	it	Mother	well it is not lunchtime now and Alec is not at home	33
learning	labeling	o	not	n	pumpkin	I	I	Target_Child	I 'm not pumpkin	31
learning	labeling	o	not	pro	it	it	it	Mother	it 's not a tree is it	37
learning	labeling	o	not	n	house	that	that	Mother	that 's not her tree house	37
learning	labeling	o	n't	pro	that	NONE	NONE	Mother	is n't that super	37
learning	labeling	o	not	n	mirror	it	it	Mother	it 's not a mirror	37
learning	labeling	say	n't	n	cat	she	she	Mother	are you saying she 's like a pussy cat but she is n't a puss cat	32
learning	labeling	o	not	adj	dirt	it	it	Mother	it 's not dirty	32
learning	labeling	o	n't	pro	it	it	it	Mother	it was n't windy when we walked home was it	32
learning	labeling	o	not	n	horse	it	it	Mother	it 's not a horse Thomas	32
learning	labeling	o	not	adj	happy	I	I	Mother	I 'm not happy you know that	36
learning	labeling	o	not	n	doctor	I	I	Mother	I 'm not a doctor	36
learning	labeling	o	not	adj	happy	I	I	Mother	I 'm not happy	36
learning	labeling	o	not	n	Bozo	that	that	Father	that 's not Bozo	28
learning	labeling	o	not	n	Ann_Marie	you	you	Father	you 're not Ann_Marie	28
learning	labeling	o	not	n	dip	it	it	Mother	it 's not a dip it 's a rattle	28
learning	labeling	o	not	n	van	it	it	Target_Child	it 's not a van	33
learning	labeling	o	not	n	tea	that	that	Target_Child	that 's not tea	27
learning	labeling	o	not	adj	good	I	I	Mother	I 'm not very good at this am I	27
learning	labeling	o	not	n	house	it	it	Mother	now it 's not a house at all you have to build it again	29
learning	labeling	o	not	n	daddy	it	it	Mother	it 's not daddy	23
learning	labeling	o	not	n	hat	that	that	Mother	that 's not a hat actually	23
learning	labeling	o	not	n	chocolate	it	it	Mother	it 's not chocolate	23
learning	labeling	o	not	n	Gordon	it	it	Mother	it 's not Gordon	23
learning	labeling	o	not	n	Gordon	it	it	Mother	it 's not Gordon	23
learning	labeling	o	not	n	Thomas	it	it	Mother	it 's not Thomas either	23
learning	labeling	o	not	n	Gordon	it	it	Mother	it 's not Gordon	23
learning	labeling	o	not	n	type	they	they	Mother	unfortunately they 're not the eating type Dominic	23
learning	labeling	o	not	adj	fuss	you	you	Mother	but obviously when you 're your age you 're not that fussy	23
